cluster_number	gene	z_score
7	SLFN5	0.8292293548583984
7	CEP55	0.8265624642372131
7	OVOS2	0.8086131811141968
7	SNRK	0.7958462834358215
7	CKAP2L	0.7907814383506775
7	NGF	0.7895177006721497
7	KHDRBS3	0.7887890338897705
7	LAMP5	0.7857396602630615
7	HOXA3	0.7852615118026733
7	SSTR2	0.7847326397895813
7	ADGRB2	0.7702839970588684
7	NOTCH3	0.7656405568122864
7	SLITRK6	0.7651307582855225
7	ZC3H12A	0.7587814331054688
7	RIPK2	0.757094144821167
7	CTSZ	0.7570211887359619
7	HLA-DMA	0.7564558982849121
7	FAM110D	0.7555904984474182
7	GPR65	0.7427331805229187
7	SUSD3	0.7330951690673828
7	FCN1	0.732894778251648
7	PLXND1	0.731831431388855
7	MCTP1	0.7255053520202637
7	EGR2	0.7250927686691284
7	FAM49B	0.7234697341918945
7	IL1RN	0.7193436622619629
7	PGF	0.7135637402534485
7	AGTR1	0.7120496034622192
7	NFKBID	0.7030189037322998
7	CCRL2	0.6991742253303528
7	IFI6	0.6988846659660339
7	LY6H	0.6952751278877258
7	SELE	0.6931517720222473
7	UCHL1	0.6909948587417603
7	DCBLD1	0.6884481310844421
7	PRC1	0.6869919300079346
7	HMHA1	0.684217095375061
7	TUBA4A	0.677179753780365
7	IKZF1	0.6740604639053345
7	OSM	0.6734920740127563
7	TFEC	0.673146665096283
7	ARHGAP18	0.6731177568435669
7	MMP11	0.669642984867096
7	ADAM12	0.6658535599708557
7	FAM129A	0.6634688973426819
7	RBM47	0.6609857082366943
7	FCGBP	0.660770058631897
7	TNFSF13B	0.6598052382469177
7	TENM3	0.6543083786964417
7	CTSV	0.6464650630950928
7	C5orf46	0.6426126956939697
7	STC1	0.6347241401672363
7	ISYNA1	0.6283217072486877
7	HSPA2	0.6190227270126343
7	TP53I11	0.6098428964614868
7	CPM	0.6071299314498901
7	COL8A1	0.6021597981452942
7	LYZ	0.5987916588783264
7	AHR	0.595033586025238
7	IL6	0.5943869352340698
7	NRROS	0.5906507968902588
7	ITGA8	0.5871743559837341
7	CH25H	0.5813934803009033
7	LDB2	0.5732226967811584
7	TLR2	0.5706276297569275
7	EVI2A	0.5701705813407898
7	NNMT	0.5635305047035217
7	LPL	0.5595430135726929
7	ZNF503	0.5546745657920837
7	PLXDC1	0.5530611276626587
7	LRRIQ1	0.5477554798126221
7	CAPG	0.5434683561325073
7	MPO	0.5404092669487
7	ALDH1A3	0.536564826965332
7	HAS1	0.5364585518836975
7	PIK3AP1	0.5331970453262329
7	ABI3	0.5298291444778442
7	CHL1	0.522697389125824
7	DNAJB1	0.5214297771453857
7	NCF2	0.5165899395942688
7	ANGPTL2	0.503581702709198
7	CYSLTR2	0.4980895519256592
7	ARAP2	0.49759429693222046
7	ZNF536	0.4969140291213989
7	ENTPD1	0.4967430830001831
7	LAT	0.4919081926345825
7	CRISPLD2	0.4735369384288788
7	LINC00936	0.4672348201274872
7	TNFAIP3	0.4613717496395111
7	RNASET2	0.4588380753993988
7	THEMIS2	0.4586977958679199
7	RNF152	0.45454126596450806
7	ENPEP	0.4542238116264343
7	LAT2	0.4483713209629059
7	PPP1R15A	0.44103342294692993
7	SOX8	0.43251141905784607
7	EFHD2	0.4212976396083832
7	CD248	0.4163317084312439
7	ISG15	0.41523244976997375
7	TPBG	0.41464439034461975
7	ARHGAP27	0.41062164306640625
7	GADD45G	0.40988948941230774
7	CD163L1	0.40642327070236206
7	NR4A3	0.3995298445224762
7	MGAT4A	0.3971606492996216
7	ALOX5	0.3964446485042572
7	FPR3	0.3855632245540619
7	CHODL	0.3780722916126251
7	ARL15	0.3724951148033142
7	ATF3	0.35077908635139465
7	SYK	0.34929317235946655
7	RGS16	0.34586504101753235
7	LRRN3	0.3430994153022766
7	GAP43	0.3337706923484802
7	NABP1	0.3302609920501709
7	KYNU	0.32413750886917114
7	INPP5D	0.31856516003608704
7	NUF2	0.31730663776397705
7	MAP3K8	0.3124821186065674
7	TBXAS1	0.3040018677711487
7	ETS1	0.2840564250946045
7	TRIB1	0.27947089076042175
7	SELL	0.2773361802101135
7	RP11-29B9.2	0.2609255015850067
7	PCDH12	0.2603483498096466
7	SHISA2	0.2601119577884674
7	ARHGAP9	0.2597612142562866
7	ACKR4	0.24974742531776428
7	GPR183	0.24545495212078094
7	NFKB1	0.24448396265506744
7	HMCN1	0.24172881245613098
7	DOCK8	0.23834720253944397
7	NELL2	0.23834027349948883
7	HLA-DRA	0.23709098994731903
7	ITIH5	0.2364048957824707
7	STOM	0.22889214754104614
7	LYN	0.22228337824344635
7	SLC25A37	0.22203099727630615
7	PGM2L1	0.20431208610534668
7	CD48	0.20224353671073914
7	CD300A	0.1986909657716751
7	CYB5D1	0.19199401140213013
7	HMGA1	0.18721972405910492
7	GBP4	0.18192341923713684
7	EMB	0.18172864615917206
7	APLNR	0.18063782155513763
7	ICAM1	0.1785615086555481
7	LRRC4C	0.17681175470352173
7	PLAU	0.16646993160247803
7	OLFML2B	0.16638918220996857
7	TAC1	0.15381179749965668
7	ST3GAL5	0.15209944546222687
7	RCAN1	0.15088117122650146
7	PCSK2	0.14874616265296936
7	PDE4C	0.14339351654052734
7	AKR1C1	0.1431453824043274
7	DAAM2	0.14278972148895264
7	TPSAB1	0.14116378128528595
7	OSR1	0.1334313601255417
7	PCDH1	0.1331092268228531
7	PPP1R14A	0.1318996250629425
7	CCL20	0.1298648715019226
7	CHST2	0.1291949450969696
7	CSF3R	0.12579445540905
7	C10orf128	0.12317979335784912
7	PRSS23	0.12205373495817184
7	TNFRSF21	0.11519630253314972
7	MIR4435-2HG	0.10946571826934814
7	DUSP4	0.10906951129436493
7	SEMA5B	0.1052388846874237
7	ISG20	0.10475844889879227
7	GFRA1	0.1031009703874588
7	EGR3	0.09348627179861069
7	LIMD2	0.08748630434274673
7	STEAP4	0.08079434931278229
7	RP5-882C2.2	0.07963400334119797
7	SLC11A1	0.07575821876525879
7	RP11-834C11.4	0.07174307107925415
7	CMTM5	0.0637955293059349
7	SEMA3C	0.06350640207529068
7	NTM	0.06157144904136658
7	KLF6	0.06021343544125557
7	LILRB3	0.0536305233836174
7	LRAT	0.05143281817436218
7	QPCT	0.040797486901283264
7	FAM20A	0.04077967256307602
7	OAS1	0.039326656609773636
7	MXD1	0.03384020924568176
7	CNST	0.030793996527791023
7	FOXS1	0.02723698318004608
7	C2orf40	0.021334243938326836
7	PCDH7	0.017522376030683517
7	PNP	0.014817215502262115
7	SMAGP	0.010610601864755154
7	MAFB	0.007781076245009899
7	DMKN	-5.936700108577497e-05
7	LIPA	-0.002224304946139455
7	RBP1	-0.009588097222149372
7	COL9A3	-0.012795002199709415
7	CLEC4A	-0.01659095287322998
7	JAM2	-0.017026830464601517
7	STMN2	-0.01787162758409977
7	ADM	-0.023389548063278198
7	SAT1	-0.025655172765254974
7	MAN1A1	-0.02620764635503292
7	GLIPR1	-0.028035426512360573
7	DST	-0.029097041115164757
7	TREM2	-0.03382636606693268
7	CHST1	-0.03598184883594513
7	CD55	-0.03710322082042694
7	EGFLAM	-0.03963025286793709
7	KCNQ3	-0.040985893458127975
7	TEK	-0.04791067913174629
7	NPR1	-0.048828888684511185
7	SHANK3	-0.05830400437116623
7	MGLL	-0.059696704149246216
7	CLDN6	-0.0635874941945076
7	ENDOG	-0.06749438494443893
7	ELMO1	-0.06846988946199417
7	CCL8	-0.09136401116847992
7	ALDH1A1	-0.09206267446279526
7	HES5	-0.09425168484449387
7	SERPINB9	-0.11213033646345139
7	APBB1IP	-0.11572754383087158
7	NPDC1	-0.12020789831876755
7	ALPL	-0.12025219202041626
7	PFKFB3	-0.12499383836984634
7	F8	-0.12925320863723755
7	NCF1	-0.13365967571735382
7	EREG	-0.14215801656246185
7	HRH1	-0.14357484877109528
7	DGKE	-0.1508512645959854
7	KISS1	-0.15333332121372223
7	LAPTM5	-0.15582311153411865
7	HAPLN1	-0.15692618489265442
7	ARHGAP11B	-0.1593632996082306
7	FAM107B	-0.15959851443767548
7	SEPP1	-0.16188539564609528
7	NAMPT	-0.16565848886966705
7	COL26A1	-0.1660338044166565
7	INMT	-0.1780179738998413
7	TCTEX1D1	-0.1846790909767151
7	GTSF1	-0.18650363385677338
7	FST	-0.18747030198574066
7	CCR10	-0.19055716693401337
7	RACGAP1	-0.19218948483467102
7	HAVCR2	-0.19433239102363586
7	RP11-431K24.1	-0.19474086165428162
7	BAALC	-0.19668030738830566
7	CPA3	-0.19873882830142975
7	PDE1B	-0.2017543911933899
7	HLA-A	-0.20437483489513397
7	BTK	-0.20996268093585968
7	VMO1	-0.21230673789978027
7	CSF2RA	-0.21279112994670868
7	NOTCH4	-0.21741358935832977
7	ADAP2	-0.22278207540512085
7	IGSF9	-0.22414232790470123
7	PRCP	-0.225796177983284
7	LINC01197	-0.2272002249956131
7	HSPA1A	-0.22935467958450317
7	TOX	-0.23289091885089874
7	IGSF6	-0.23464559018611908
7	RP11-467L13.7	-0.23490509390830994
7	HLA-B	-0.24673812091350555
7	HLA-DMB	-0.25820010900497437
7	SMAD6	-0.26128455996513367
7	OTUD1	-0.2641519606113434
7	CTD-3252C9.4	-0.26460906863212585
7	C5orf38	-0.27274614572525024
7	TNFSF9	-0.27412065863609314
7	TPSB2	-0.2762033939361572
7	PHKG1	-0.2786347568035126
7	EBF1	-0.2826199233531952
7	IFI27	-0.2859339714050293
7	KCNE3	-0.290945827960968
7	STRIP2	-0.2963747978210449
7	ITGA11	-0.3049672842025757
7	HTR2B	-0.30510708689689636
7	CCDC184	-0.31212204694747925
7	STAT1	-0.3174242675304413
7	TFRC	-0.32070377469062805
7	RP11-386I14.4	-0.3285810649394989
7	APLN	-0.3331153988838196
7	DOCK6	-0.3414932191371918
7	UCP2	-0.3493306338787079
7	RDH10	-0.35264304280281067
7	BHLHE41	-0.3556837737560272
7	PDK4	-0.35702580213546753
7	PTPN6	-0.3637107312679291
7	HYAL2	-0.3657864034175873
7	BMPR1B	-0.36898332834243774
7	MSX1	-0.38036179542541504
7	IGFBP6	-0.38171595335006714
7	KIAA0226L	-0.38275399804115295
7	NDUFA4L2	-0.3955714702606201
7	SLA	-0.39649197459220886
7	SHOX2	-0.4030742347240448
7	LINC01405	-0.40715211629867554
7	CTSB	-0.40715286135673523
7	HCLS1	-0.40829136967658997
7	TAC3	-0.4111539125442505
7	ARHGAP15	-0.41275233030319214
7	KIF11	-0.41790881752967834
7	NEURL1B	-0.42416682839393616
7	HOXB4	-0.42451411485671997
7	SLITRK2	-0.42862144112586975
7	TNFAIP6	-0.4308088421821594
7	LEFTY2	-0.43403297662734985
7	IL27RA	-0.4397048056125641
7	HERPUD1	-0.4405421316623688
7	FMNL1	-0.44307127594947815
7	HEYL	-0.4465259909629822
7	SLC12A5	-0.45171672105789185
7	CGNL1	-0.45331570506095886
7	RERGL	-0.4546026587486267
7	KCNJ8	-0.4580034017562866
7	NEAT1	-0.45871132612228394
7	P2RX7	-0.4665587544441223
7	SPN	-0.47929906845092773
7	GFRA3	-0.48031994700431824
7	CDH11	-0.48761412501335144
7	IL1RL1	-0.4876441955566406
7	XIRP2	-0.4976847767829895
7	TPP1	-0.501178503036499
7	VWA5A	-0.5029540657997131
7	PCP4	-0.5042731165885925
7	RADIL	-0.507558286190033
7	PAMR1	-0.5087270736694336
7	IL6R	-0.5156251788139343
7	VEGFA	-0.5189213752746582
7	PRSS45	-0.5207913517951965
7	RAC2	-0.5220557451248169
7	PROM1	-0.5293552279472351
7	CTSK	-0.5308011770248413
7	MPP7	-0.5317273139953613
7	GABRA2	-0.5349941253662109
7	CRABP2	-0.5380335450172424
7	HRK	-0.539328396320343
7	GPNMB	-0.5408770442008972
7	FAM167B	-0.540896475315094
7	SLC9A3R1	-0.544445276260376
7	AATK	-0.5492685437202454
7	MAFF	-0.5559759736061096
7	MEOX1	-0.5571160912513733
7	HGF	-0.5585983395576477
7	IQGAP2	-0.5611408352851868
7	LGI1	-0.5626393556594849
7	HLX	-0.5652725696563721
7	MERTK	-0.5693128705024719
7	GIMAP2	-0.5695449113845825
7	CEMIP	-0.570162296295166
7	SAMD11	-0.5728044509887695
7	CXCL3	-0.5730974674224854
7	WNT2B	-0.5771219730377197
7	VAMP8	-0.5784751176834106
7	HS3ST3B1	-0.5786131620407104
7	SLC16A3	-0.5803707838058472
7	MAB21L1	-0.5805966854095459
7	SEMA3G	-0.5816887021064758
7	CYR61	-0.5823331475257874
7	PAQR6	-0.582934558391571
7	TMCC2	-0.5878244638442993
7	GMFG	-0.5879862308502197
7	SLITRK4	-0.5939714908599854
7	KBTBD11	-0.5950131416320801
7	PCDH17	-0.5998668670654297
7	SKAP2	-0.6164366602897644
7	SULT1E1	-0.6193491220474243
7	PREX1	-0.6212902665138245
7	S100A10	-0.6221562623977661
7	ICOSLG	-0.6222060322761536
7	HJURP	-0.6278166174888611
7	PLA2G16	-0.6304117441177368
7	XKR4	-0.6352033615112305
7	AIF1L	-0.6427863836288452
7	ANKRD29	-0.6466639637947083
7	IFI44L	-0.6668809652328491
7	CLU	-0.6701645255088806
7	APOA1	-0.6802185773849487
7	PILRA	-0.6819332242012024
7	RP11-394O4.5	-0.6895401477813721
7	BCL6	-0.6895419359207153
7	DOCK9	-0.6914486885070801
7	L1TD1	-0.6961801648139954
7	AREG	-0.6972620487213135
7	CARMN	-0.6981728076934814
7	ADRA2B	-0.6999766826629639
7	LGI4	-0.7016474008560181
7	ID1	-0.7025997638702393
7	GPR132	-0.7035775184631348
7	MGAT4C	-0.704750120639801
7	PRRX1	-0.708422064781189
7	TRPC6	-0.7123611569404602
7	VTN	-0.7186139822006226
7	SERPINE1	-0.7216222286224365
7	SEMA3B	-0.7239801287651062
7	PLAC8	-0.7319153547286987
7	GLUL	-0.7359727621078491
7	IRX5	-0.7433506846427917
7	ZMAT1	-0.7466313242912292
7	BEX1	-0.7519097924232483
7	B3GNT2	-0.7698130011558533
7	PALMD	-0.7767729163169861
7	HS3ST1	-0.7821505665779114
7	SLC16A7	-0.7872386574745178
7	CRABP1	-0.7911864519119263
7	RYR3	-0.7971580028533936
7	A2M	-0.7972628474235535
7	PTK2B	-0.7989189624786377
7	KCNQ1OT1	-0.7996545433998108
7	TFAP2A	-0.803150475025177
7	PGM5-AS1-1	-0.8109450936317444
7	TNFRSF11B	-0.813339352607727
7	IL17B	-0.8174653649330139
7	C15orf48	-0.8176175951957703
7	C1orf162	-0.8212761282920837
7	NPC2	-0.8227485418319702
7	ABCG1	-0.8241227865219116
7	HACD4	-0.8274762034416199
7	SNX22	-0.830267071723938
7	C1orf56	-0.8343096971511841
7	ARHGAP11A	-0.8376713395118713
7	LTB	-0.8385112285614014
7	GDF7	-0.8451441526412964
7	NOVA2	-0.8479487299919128
7	MYO1F	-0.8485214710235596
7	ASB15	-0.8487635850906372
7	TCEAL2	-0.8506726026535034
7	NRIP2	-0.8625657558441162
7	COX4I2	-0.8644517660140991
7	TUBB2B	-0.8653138279914856
7	SRCIN1	-0.8664355278015137
7	MYOT	-0.8664567470550537
7	HBEGF	-0.8678516149520874
7	PDGFRB	-0.870756208896637
7	F5	-0.8739214539527893
7	CYB5D2	-0.8763272762298584
7	CD52	-0.881654679775238
7	PCDHB11	-0.8817135095596313
7	SLC12A2	-0.8859468698501587
7	APCDD1L	-0.8865465521812439
7	BBS9	-0.8934230208396912
7	TPPP3	-0.8939167857170105
7	CABP1	-0.8942370414733887
7	FOSL2	-0.8942497968673706
7	STX3	-0.9023722410202026
7	SERPINB1	-0.9035409688949585
7	TACC3	-0.90557461977005
7	ADAMTSL2	-0.9069533944129944
7	SCN9A	-0.9091888666152954
7	LURAP1L	-0.9153939485549927
7	RASD1	-0.9250823259353638
7	SLC16A10	-0.9281730055809021
7	CFH	-0.9324904680252075
7	SNAP91	-0.9329143762588501
7	ERBB3	-0.9334737658500671
7	CCDC146	-0.9368190169334412
7	SIPA1L1	-0.9374170303344727
7	AOC3	-0.9410545229911804
7	MYO6	-0.9424906969070435
7	PRRG3	-0.9430813193321228
7	MMP19	-0.9486038684844971
7	FGF9	-0.9525222778320312
7	LGMN	-0.9543024897575378
7	KIF23	-0.9558470249176025
7	CYP26B1	-0.9590239524841309
7	FIGN	-0.9598510265350342
7	RILPL2	-0.9599159359931946
7	RENBP	-0.9644598960876465
7	HBG2	-0.9777348637580872
7	IRX2	-0.9792816042900085
7	EDNRB	-0.9826247692108154
7	SLC7A8	-0.9832998514175415
7	MIA	-0.9872403740882874
7	MECOM	-0.9920275211334229
7	SLC8A3	-0.9942339658737183
7	C3	-0.9947463870048523
7	ABCC9	-0.9978262186050415
7	CRNDE	-1.001112699508667
7	CBLN1	-1.0015841722488403
7	CORO6	-1.0090495347976685
7	IL10	-1.0158461332321167
7	NPNT	-1.0191746950149536
7	KCND3	-1.0293022394180298
7	PDGFA	-1.0348225831985474
7	COL11A1	-1.041455864906311
7	NNAT	-1.041609525680542
7	DLL1	-1.0468133687973022
7	VAMP5	-1.0495723485946655
7	LPAR6	-1.0522078275680542
7	MAP3K7CL	-1.0576891899108887
7	GDF10	-1.0593966245651245
7	DRAM1	-1.0639711618423462
7	RNF144B	-1.0721755027770996
7	TNFRSF11A	-1.073765516281128
7	AURKB	-1.0822207927703857
7	TSHZ2	-1.0822402238845825
7	CKAP2	-1.0986987352371216
7	PIEZO2	-1.1014107465744019
7	RP11-849I19.1	-1.107105016708374
7	KCNK6	-1.1156033277511597
7	ADORA1	-1.115664005279541
7	SORCS1	-1.1169874668121338
7	MPZ	-1.1177667379379272
7	KCNJ2	-1.1229339838027954
7	FAM95C	-1.1301323175430298
7	ANXA8L1	-1.131378173828125
7	TSPAN18	-1.1314319372177124
7	TMEM59L	-1.1406761407852173
7	BTNL9	-1.1441534757614136
7	TUBB4B	-1.14573073387146
7	RP11-1069G10.1	-1.1464430093765259
7	NFATC2	-1.1469876766204834
7	DUSP10	-1.1503939628601074
7	TNNT3	-1.1506496667861938
7	THAP2	-1.1548405885696411
7	RASL11B	-1.1579358577728271
7	GRIA2	-1.1583389043807983
7	SLC43A2	-1.1585063934326172
7	TSPAN32	-1.165723204612732
7	PPBP	-1.1663298606872559
7	MSLN	-1.1668119430541992
7	MKI67	-1.1672112941741943
7	TOP2A	-1.1686859130859375
7	ELK3	-1.1772987842559814
7	CLEC14A	-1.1796735525131226
7	TM6SF1	-1.1813267469406128
7	RHBDF2	-1.1813535690307617
7	IFITM1	-1.1926065683364868
7	SLC26A7	-1.194911003112793
7	SLC35F1	-1.1960980892181396
7	KCNMB1	-1.209621787071228
7	IL16	-1.2128515243530273
7	CDH13	-1.2134994268417358
7	RGS18	-1.2157609462738037
7	IL1RAP	-1.2169270515441895
7	PLCG2	-1.221282958984375
7	RAB3IP	-1.2217836380004883
7	CLDN18	-1.2344950437545776
7	ACE	-1.2347763776779175
7	DEPDC1	-1.235223412513733
7	P2RX1	-1.2394214868545532
7	HLA-DQB1	-1.2414947748184204
7	STX11	-1.2452536821365356
7	RASGRP1	-1.252504825592041
7	XPO4	-1.2549363374710083
7	COBL	-1.258934736251831
7	PRDM16	-1.2645007371902466
7	EDN1	-1.2686166763305664
7	NPPB	-1.2746089696884155
7	CXCR4	-1.2774231433868408
7	TLR4	-1.2775626182556152
7	MTSS1	-1.2826063632965088
7	MYO10	-1.2827041149139404
7	TNMD	-1.284522294998169
7	MIR503HG	-1.2864596843719482
7	FREM2	-1.2879770994186401
7	TMEM2	-1.2922741174697876
7	ACTA1	-1.2986277341842651
7	SYTL2	-1.3100855350494385
7	DUOX2	-1.3245617151260376
7	MAL	-1.331842064857483
7	HBA2	-1.3371888399124146
7	LRRC32	-1.3539974689483643
7	PDE3A	-1.3571116924285889
7	MEGF10	-1.3589715957641602
7	KIF2C	-1.363093614578247
7	CHST11	-1.3649346828460693
7	RUNX1	-1.3670804500579834
7	CD44	-1.3688788414001465
7	ATP1A2	-1.3730928897857666
7	BMP2	-1.3778742551803589
7	METTL7B	-1.3799301385879517
7	PHLDA2	-1.3863149881362915
7	COL18A1	-1.3917617797851562
7	TM4SF1	-1.3946744203567505
7	SHE	-1.3969746828079224
7	MXD3	-1.3973723649978638
7	GRB14	-1.400525450706482
7	TBX2	-1.4032446146011353
7	CH17-360D5.2	-1.403949499130249
7	CADM4	-1.4110163450241089
7	CACNA1G	-1.4166102409362793
7	BIK	-1.4334243535995483
7	KIF4A	-1.4374523162841797
7	STXBP2	-1.4470374584197998
7	ZSCAN16	-1.4506163597106934
7	HAMP	-1.4528872966766357
7	CLIC2	-1.4546301364898682
7	JAML	-1.4562398195266724
7	DAPK2	-1.4583042860031128
7	NRP2	-1.459657073020935
7	SEMA6D	-1.4687737226486206
7	EGFL6	-1.4689033031463623
7	TNFRSF4	-1.4701886177062988
7	VCAM1	-1.4738590717315674
7	TSPAN2	-1.4754060506820679
7	FJX1	-1.4782605171203613
7	LINC01082	-1.4791202545166016
7	RXRG	-1.4843168258666992
7	FLT4	-1.497937798500061
7	RP3-395M20.12	-1.4986425638198853
7	PNMT	-1.5041749477386475
7	CDS1	-1.5062016248703003
7	ADCY4	-1.5083050727844238
7	PTPRE	-1.512311339378357
7	ADGRG6	-1.518886923789978
7	CRIM1	-1.5189101696014404
7	INHBA	-1.5199018716812134
7	PLK2	-1.5259956121444702
7	SLN	-1.5293498039245605
7	DOCK4	-1.5301533937454224
7	GBP2	-1.5470105409622192
7	SHISA3	-1.5470902919769287
7	KCNJ3	-1.558151364326477
7	ADAM11	-1.5683908462524414
7	SLC1A3	-1.5690778493881226
7	HOTAIRM1	-1.5821876525878906
7	OMD	-1.591064691543579
7	HAND1	-1.6035369634628296
7	ST6GALNAC3	-1.6049872636795044
7	DUOXA2	-1.6081387996673584
7	MAOA	-1.609818935394287
7	GRIA4	-1.6188201904296875
7	WWTR1	-1.618880033493042
7	F3	-1.6193314790725708
7	GTSE1	-1.6206669807434082
7	TSPAN15	-1.6210331916809082
7	TMEM74B	-1.6328202486038208
7	CPVL	-1.6386767625808716
7	ARHGAP29	-1.6431218385696411
7	PLLP	-1.648976445198059
7	TIPARP	-1.650038242340088
7	PLCL1	-1.6512538194656372
7	UACA	-1.6517188549041748
7	PHACTR1	-1.6526752710342407
7	SLC6A6	-1.6594644784927368
7	SCUBE3	-1.6670254468917847
7	ECT2	-1.6727852821350098
7	KIAA1462	-1.6784119606018066
7	DDIT4L	-1.6849539279937744
7	SOCS1	-1.687351942062378
7	PRG4	-1.6933101415634155
7	ANGPTL4	-1.6963788270950317
7	PLA2G2A	-1.6971886157989502
7	SRGN	-1.718194842338562
7	B3GALT2	-1.720184564590454
7	COL23A1	-1.7295583486557007
7	PLEKHG1	-1.7312917709350586
7	SLC30A3	-1.7333179712295532
7	CD36	-1.733508586883545
7	ACKR3	-1.7359309196472168
7	HIST1H3H	-1.7363368272781372
7	RASSF9	-1.739791750907898
7	PRKCH	-1.7424901723861694
7	ANKRD18A	-1.7521798610687256
7	IRX3	-1.7563509941101074
7	NTN1	-1.7625266313552856
7	LINC00982	-1.7630075216293335
7	NTS	-1.765701174736023
7	MYL2	-1.76640784740448
7	RP11-432J24.5	-1.7692569494247437
7	ECE1	-1.771106481552124
7	RASL11A	-1.7732738256454468
7	TLL2	-1.7851923704147339
7	ITGA10	-1.7942804098129272
7	S100A6	-1.7961468696594238
7	AC006460.2	-1.8034249544143677
7	SPOCK2	-1.8036656379699707
7	FAM46C	-1.8093198537826538
7	PNCK	-1.8129899501800537
7	CD69	-1.8135396242141724
7	HSPG2	-1.8197648525238037
7	MYEF2	-1.819983959197998
7	HIST1H1E	-1.8221904039382935
7	PCSK1N	-1.8239526748657227
7	CPT1B	-1.827584981918335
7	CCNA2	-1.8296006917953491
7	ASPM	-1.8330060243606567
7	ITGA5	-1.8335552215576172
7	SLC6A8	-1.8389447927474976
7	MTL5	-1.843300223350525
7	EPAS1	-1.857161521911621
7	SLIT3	-1.8607280254364014
7	SBSPON	-1.8621833324432373
7	RASSF5	-1.8641859292984009
7	HHATL	-1.86880624294281
7	UNC5B-AS1	-1.8694559335708618
7	HHEX	-1.870611310005188
7	PDGFB	-1.8743071556091309
7	PITX2	-1.874639630317688
7	A1BG	-1.8875900506973267
7	MSX2	-1.8951694965362549
7	RIMKLA	-1.897121787071228
7	AGT	-1.9032320976257324
7	TRH	-1.9068892002105713
7	HRAT17	-1.9091417789459229
7	THBS4	-1.9128555059432983
7	ITLN1	-1.9139724969863892
7	PHOX2B	-1.9207632541656494
7	CTSH	-1.921140432357788
7	TPST2	-1.9217729568481445
7	MCF2L	-1.9343430995941162
7	ITGA6	-1.9428654909133911
7	KIF1A	-1.9441969394683838
7	SOX10	-1.9463725090026855
7	BRINP3	-1.9485300779342651
7	SLCO2A1	-1.9523574113845825
7	RP11-380D23.1	-1.9562783241271973
7	ART3	-1.960100769996643
7	ALPK3	-1.9603053331375122
7	MTRNR2L1	-1.9642444849014282
7	SGOL2	-1.9665098190307617
7	MYOZ1	-1.9679515361785889
7	ITGA2	-1.9697296619415283
7	HBA1	-1.9699755907058716
7	COL9A2	-1.9728156328201294
7	AC018647.3	-1.9811477661132812
7	TPM2	-1.9832816123962402
7	BIN2	-1.9867874383926392
7	MATN4	-1.990116000175476
7	ITPR2	-1.9915440082550049
7	SEPT4	-1.9918605089187622
7	S1PR3	-1.9964094161987305
7	SPOCK1	-1.9967542886734009
7	PLXNA4	-2.0020954608917236
7	CLDN1	-2.0058815479278564
7	C15orf52	-2.0144686698913574
7	GALNT18	-2.017457962036133
7	PTPRB	-2.017735004425049
7	AFAP1L1	-2.0245494842529297
7	SLC9A3R2	-2.0247182846069336
7	ELL2	-2.0341758728027344
7	LRIG1	-2.0343947410583496
7	GNG11	-2.038146495819092
7	LEFTY1	-2.038602113723755
7	FOXC1	-2.039412021636963
7	INADL	-2.0589582920074463
7	MT-ND4L	-2.062657117843628
7	BMPER	-2.0645956993103027
7	DPY19L2	-2.069552183151245
7	ABL2	-2.073706865310669
7	PF4	-2.0796637535095215
7	BEX2	-2.0860323905944824
7	DBF4	-2.0874063968658447
7	KRT19	-2.0877139568328857
7	SMIM5	-2.087907075881958
7	TPX2	-2.089656352996826
7	PDLIM4	-2.0929980278015137
7	UPK3B	-2.0930111408233643
7	ETS2	-2.0949535369873047
7	LRRTM3	-2.0963187217712402
7	HBG1	-2.1020119190216064
7	MAF	-2.114391565322876
7	LGALS9	-2.118295431137085
7	SEMA3A	-2.123380422592163
7	GADD45A	-2.12979793548584
7	CYP1B1	-2.130833387374878
7	SHD	-2.131037473678589
7	PTHLH	-2.132033109664917
7	SCARF1	-2.132542133331299
7	MURC	-2.1330230236053467
7	CXADR	-2.1377594470977783
7	PHLDA1	-2.1412227153778076
7	DLL4	-2.141611337661743
7	ITGA7	-2.1522154808044434
7	GGT5	-2.1525368690490723
7	CASC5	-2.158651351928711
7	SLC5A12	-2.159205436706543
7	RP11-902B17.1	-2.1616482734680176
7	FAM49A	-2.161694049835205
7	IRX4	-2.1649627685546875
7	CARD10	-2.1678857803344727
7	F11R	-2.1736927032470703
7	RGS5	-2.18533992767334
7	FOXD3-AS1	-2.1887624263763428
7	HLA-DRB5	-2.1969990730285645
7	APOLD1	-2.1974518299102783
7	DNASE1L3	-2.201737880706787
7	WNK2	-2.2023322582244873
7	SERPINI1	-2.2068545818328857
7	LRRC49	-2.20768666267395
7	HIST1H4H	-2.2108471393585205
7	CDKN2C	-2.2113037109375
7	ARHGAP26	-2.2137763500213623
7	HIST1H1D	-2.2138609886169434
7	CTD-3193K9.4	-2.227499485015869
7	FZD6	-2.2284088134765625
7	FOXC2	-2.2384538650512695
7	RP11-796E2.4	-2.2413625717163086
7	RAB11FIP1	-2.243910074234009
7	DKK1	-2.2506375312805176
7	OLFML2A	-2.2509305477142334
